Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial(1);Modifc. (2);C. Definitivo (3);C Disponible (4);Re. Pte. Util.(5);C. Autorizado (6);C. Dispuesto (7);Obl. Reconoc. (8);C. Ordenado (9);Pagos Real (10)
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;218;93302;62599;2017/000494;2017/000494;EQUIPAMIENTO ESCUELA HOSTELERIA SANTA EUGENIA FRESH;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;15000,00;-15000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;93302;63200;2017/000098;2017/000098;OBRAS DE CONSERVACIÓN EDIFICIOS DISTRITO DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;317252,00;0,00;317252,00;0,00;317252,00;0,00;0,00;0,00;0,00;0,00
;;001;218;93302;63200;2017/000569;2017/000569;ESCUELA HOSTELERIA EN MERCADO SANTA EUGENIA. OBRAS DE REFORMA;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;07;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;1000000,00;-985480,00;14520,00;0,00;0,00;14520,00;14520,00;14520,00;0,00;14520,00
;;001;218;93302;63200;2017/000917;2017/000917;EDIFICIOS DISTRITO VILLA DE VALLECAS. OBRAS DE REPARACIÓN Y MEJORA;218;VILLA DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;48,58;48,58;48,58;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;93302;63200;2017/001128;2017/001128;CENTRO JUVENIL EL SITIO DE MI RECREO. MEJORA PLAN DE AUTOPROTECCIÓN;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;13374,66;13374,66;0,00;0,00;13374,66;13374,66;13374,66;0,00;0,00
;;001;218;93302;63200;2017/001129;2017/001129;CENTRO CULTURAL ZAZUAR. CLIMATIZACIÓN DE SALAS;218;VILLA DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;23561,87;23561,87;0,00;0,00;23561,87;23561,87;23019,18;0,00;21593,18
;;001;218;93302;63200;2017/001130;2017/001130;CENTRO SERVICIOS SOCIALES VILLA DE VALLECAS. OBRAS SUBSANACIÓN DEFICIENCIAS ELÉCTRICAS;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;2322,10;2322,10;423,60;0,00;1898,50;1898,50;1409,42;0,00;1409,42
;;001;218;93302;63200;2017/001131;2017/001131;CENTRO ATENCIÓN INFANCIA CAI 4 VILLA DE VALLECAS. CONSERVACIÓN;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;0,00;3000,00;3000,00;3000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;93302;63200;2017/001211;2017/001211;CENTRO SERVICIOS SOCIALES FUENTIDUEÑA. OBRAS DE CONSERVACIÓN;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;34718,24;34718,24;0,00;0,00;34718,24;34718,24;34718,24;0,00;34718,24
;;001;218;93302;63200;2017/001229;2017/001229;CENTRO SOCIOCULTURAL FRANCISCO FATOU. OBRAS DE CONSERVACIÓN;218;VILLA DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;6233,18;6233,18;0,00;0,00;6233,18;6233,18;5884,93;0,00;5884,93
;;001;218;93302;63200;2017/001230;2017/001230;BIBLIOTECA PÚBLICA GERARDO DIEGO. OBRAS DE MEJORA;218;VILLA DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;2346,31;2346,31;0,00;0,00;2346,31;2346,31;2100,57;0,00;2100,57
;;001;218;93302;63200;2017/001417;2017/001417;CENTRO DE MAYORES SANTA EUGENIA. OBRAS DE REPARACIÓN;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;675,47;675,47;0,00;0,00;675,47;675,47;675,47;0,00;0,00
;;001;218;93302;63200;2017/001418;2017/001418;CENTRO DE MAYORES VILLA DE VALLECAS. OBRAS DE REPARACIÓN;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1999,00;1999,00;0,00;0,00;1999,00;1999,00;1999,00;0,00;0,00
;;001;218;93302;63200;2017/001448;2017/001448;EDIFICIO SEDE DISTRITO VILLA DE VALLECAS. OBRAS REFORMA DE DESPACHOS Y CLIMATIZACIÓN;218;VILLA DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;11293,27;11293,27;34,93;0,00;11258,34;11258,34;11258,34;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;218;93303;63200;2016/009400;2016/009400;CENTRO DEPORTIVO CERRO ALMODOVAR. REFORMA DE LA SALA DE HALTEROFILIA;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;5625,11;5625,11;0,00;0,00;5625,11;5625,11;5625,11;0,00;5625,11
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004456;2017/004456;CENTRO DEPORTIVO CERRO ALMODOVAR. REFORMA VESTUARIOS;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004459;2017/004459;CENTRO DEPORTIVO MIGUEL GULLÉN PRIM. REPARACIÓN CUADRO ELÉCTRICO;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;12897,95;0,00;37102,05;37102,05;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004460;2017/004460;CENTRO DEPORTIVO MIGUEL GULLÉN PRIM. ADECUACIÓN SOLADO PASEO LATERAL;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;5733,54;0,00;44266,46;44266,46;44266,46;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004461;2017/004461;CENTRO CULTURAL ZAZUAR. ADECUACIÓN CARPINTERIA EXTERIOR Y EFICIENCIA ENERGÉTICA;218;VILLA DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60000,00;60000,00;21732,11;0,00;38267,89;38267,89;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004463;2017/004463;EDIFICIO SEDE VILLA VALLECAS. ADECUACIÓN FACHADA PATIO INTERIOR Y EFICIENCIA ENERGÉTICA;218;VILLA DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;240000,00;240000,00;231288,00;0,00;8712,00;8712,00;8712,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004464;2017/004464;ESCUELA DE MÚSICA VILLA DE VALLECAS. REFORMA CARPINTERIA EXTERIOR;218;VILLA DE VALLECAS;05;EDUCACIÓN;03;ESCUELAS DE MÚSICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004465;2017/004465;COLEGIO PÚBLICO JUAN GRIS. ADECUACIÓN INSTALACIONES Y ACABADOS DE COCINA;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004466;2017/004466;COLEGIO PÚBLICO JUAN GRIS. ADECUACION ZONAS EXTERIORES;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150000,00;150000,00;150000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004467;2017/004467;COLEGIO PÚBLICO EL QUIJOTE. ADECUACIÓN CARPINTERÍA EXTERIOR Y EFICIENCIA ENERGÉTICA;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004469;2017/004469;COLEGIO PÚBLICO EL QUIJOTE. RENOVACIÓN DE INSTALACIONES Y ACABADOS DE COCINA;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60000,00;60000,00;1,40;0,00;59998,60;59998,60;59998,60;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004470;2017/004470;COLEGIO PÚBLICO FRANCISCO FATOU. ADECUACIÓN Y MEJORA PAVIMENTO;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60000,00;60000,00;0,49;0,00;59999,51;59999,51;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004471;2017/004471;COLEGIO PÚBLICO AGUSTIN RODRIGUEZ SAHAGUN.MEJORA INSTALACIONES SANEAMIENTO APARCAMIENTO;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;1,57;0,00;49998,43;49998,43;49746,50;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004472;2017/004472;COLEGIO PÚBLICO BLAS DE OTERO. OBRAS VARIAS EN CUBIERTA Y EFICIENCIA ENERGÉTICA;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150000,00;150000,00;150000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004474;2017/004474;COLEGIO PÚBLICO CIUDAD DE VALENCIA. ACONDICIONAMIENTO Y MEJORA DE INSTALACIONES;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150000,00;150000,00;150000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93303;63200;2017/004475;2017/004475;"""ADECUACIÓN DE LOCAL PARA """"ESPACIO DE IGUALDAD"""" DISTRITO VILLA DE VALLECAS""";218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;04;ATENCIÓN SOCIAL A LA MUJER;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;23103;62599;2017/000497;2017/000497;EQUIPAMIENTO CENTROS DE MAYORES DISTRITO VICÁLVARO;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;20000,00;0,00;20000,00;20000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;23103;63599;2017/000497;2017/000497;EQUIPAMIENTO CENTROS DE MAYORES DISTRITO VICÁLVARO;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;10000,00;-9483,07;516,93;516,93;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;23103;63599;2017/000497;2017/010497;EQUIPAMIENTO CENTRO DE MAYORES EL ALMENDRO;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;2565,58;2565,58;0,00;2025,58;540,00;540,00;540,00;0,00;540,00
;;001;219;23103;63599;2017/000497;2017/020497;EQUIPAMIENTO CENTRO DE MAYORES DAROCA;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;6917,49;6917,49;0,00;6917,49;0,00;0,00;0,00;0,00;0,00
;;001;219;32301;63200;2017/000474;2017/000474;OBRAS DE CONSERVACIÓN CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE VICÁLVARO;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;100000,00;0,00;100000,00;0,00;100000,00;0,00;0,00;0,00;0,00;0,00
;;001;219;32301;63200;2017/001254;2017/001254;COLEGIO PÚBLICO WINSTON CHURCHILL. OBRAS DE CONSERVACIÓN;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;1500,00;1500,00;1500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;32301;63200;2017/001255;2017/001255;COLEGIO PÚBLICO SEVERO OCHOA. OBRAS DE REPARACIÓN;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;47482,19;47482,19;6,79;0,00;47475,40;47475,40;47475,40;0,00;38610,12
;;001;219;32301;63200;2017/001256;2017/001256;COLEGIO PÚBLICO VICÁLVARO. OBRAS DE CONSERVACIÓN;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;20589,29;20589,29;2,43;0,00;20586,86;20586,86;20586,86;0,00;20586,86
;;001;219;32301;63200;2017/001258;2017/001258;COLEGIO PÚBLICO CARMEN LAFORET. ADECUACIÓN PATIO INFANTIL;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;23134,72;23134,72;151,15;0,00;22983,57;22983,57;22983,57;0,00;22983,57
;;001;219;32301;63200;2017/001259;2017/001259;ESCUELA INFANTIL EL CIELO AZUL. OBRAS DE CONSERVACIÓN;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;6409,01;6409,01;1444,16;0,00;4964,85;4964,85;4964,85;0,00;4964,85
;;001;219;32301;63200;2017/001260;2017/001260;COLEGIO PÚBLICO LOS ALMENDROS. OBRAS DE CONSERVACIÓN;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;14937,86;14937,86;88,72;0,00;14849,14;14849,14;14809,59;0,00;14809,59
;;001;219;32301;63200;2017/001262;2017/001262;COLEGIO PÚBLICO VALDEBERNARDO. REFORMA PISTAS Y OTRAS;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;68709,55;68709,55;953,85;0,00;67755,70;67755,70;48149,44;0,00;17816,44
;;001;219;32301;63200;2017/001263;2017/001263;COLEGIO PÚBLICO PEDRO DUQUE. ACONDICIONAMIENTO ARENERO PATIO INFANTIL;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;22381,44;22381,44;0,00;0,00;22381,44;22381,44;22381,44;0,00;22381,44
;;001;219;32301;63200;2017/001542;2017/001542;COLEGIO PÚBLICO PEDRO DUQUE. SUBSANACIÓN DEFICIENCIAS ELÉCTRICAS;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;16500,00;16500,00;16500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;32301;63200;2017/001543;2017/001543;COLEGIO PÚBLICO LOS ALMENDROS. SUBSANACIÓN DEFICIENCIAS ASCENSOR;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;2000,00;2000,00;2000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;33401;62599;2017/000480;2017/000480;EQUIPAMIENTO AUDIOVISUAL CENTRO CULTURAL VALDEBERNARDO;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;25000,00;-7424,72;17575,28;2575,28;15000,00;0,00;0,00;0,00;0,00;0,00
;;001;219;33401;62599;2017/000513;2017/000513;EQUIPAMIENTO AUDIOVISUAL CENTRO CULTURAL EL MADROÑO;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;25000,00;-12157,51;12842,49;12842,49;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;33401;63999;2017/000480;2017/000480;EQUIPAMIENTO AUDIOVISUAL CENTRO CULTURAL VALDEBERNARDO;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;7424,72;7424,72;0,00;0,00;7424,72;7424,72;7424,72;0,00;7424,72
;;001;219;33401;63999;2017/000513;2017/000513;EQUIPAMIENTO AUDIOVISUAL CENTRO CULTURAL EL MADROÑO;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;12157,51;12157,51;0,00;0,00;12157,51;12157,51;12157,51;0,00;12157,51
;;001;219;34201;62200;2017/000667;2017/000667;PISTA DEPORTIVA DE SKATEBOARD EN EL DISTRITO DE VICÁLVARO. CONSTRUCCIÓN;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;10000,00;0,00;10000,00;10000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;34201;63200;2017/000471;2017/000471;OBRAS DE CONSERVACIÓN INSTALACIONES DEPORTIVAS DISTRITO DE VICÁLVARO;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;300000,00;0,00;300000,00;0,00;300000,00;0,00;0,00;0,00;0,00;0,00
;;001;219;34201;63200;2017/001251;2017/001251;CENTRO DEPORTIVO VALDEBERNARDO. ACONDICIONAMIENTO PISTAS DE TENIS;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;41200,00;41200,00;0,00;41200,00;0,00;0,00;0,00;0,00;0,00
;;001;219;34201;63200;2017/001257;2017/001257;DEPORTIVO BÁSICO CUÑA VERDE. OBRAS DE CONSERVACION VALLADO;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;4000,00;4000,00;4000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;34201;63200;2017/001264;2017/001264;CENTRO DEPORTIVO VICÁLVARO. ADECUACIÓN TAQUILLAS;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;40342,29;40342,29;40342,29;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;34201;63200;2017/001266;2017/001266;DEPORTIVO BÁSICO CORDEL DE PAVONES. ADECUACIÓN PORTERÍAS;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;3135,34;3135,34;0,15;0,00;3135,19;3135,19;3135,19;0,00;3135,19
;;001;219;34201;63200;2017/001485;2017/001485;DEPORTIVO BÁSICO PARQUE VICALVARADA. OBRAS DE CONSERVACIÓN;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;4157,71;4157,71;0,00;0,00;4157,71;4157,71;4157,71;0,00;0,00
;;001;219;34201;63200;2017/001544;2017/001544;CENTRO DEPORTIVO VALDEBERNARDO. SUBSANACIÓN DEFICIENCIAS ELÉCTRICAS;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;5500,00;5500,00;5500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;92001;62500;2017/000722;2017/000722;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO VICÁLVARO;219;VICALVARO;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;6500,00;6500,00;4526,13;0,00;1973,87;1973,87;1973,87;0,00;1973,87
;;001;219;93302;63200;2017/000400;2017/000400;OBRAS DE CONSERVACIÓN EDIFICIOS DISTRITO DE VICÁLVARO;219;VICALVARO;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;100000,00;0,00;100000,00;0,00;100000,00;0,00;0,00;0,00;0,00;0,00
;;001;219;93302;63200;2017/001250;2017/001250;BIBLIOTECA PÚBLICA FRANCISCO AYALA. OBRAS DE CONSERVACIÓN;219;VICALVARO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;5693,70;5693,70;14,09;0,00;5679,61;5679,61;5679,60;0,00;5679,60
;;001;219;93302;63200;2017/001252;2017/001252;CENTRO CULTURAL EL MADROÑO. OBRAS DE CONSERVACIÓN;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;2147,81;2147,81;50,01;0,00;2097,80;2097,80;2097,80;0,00;2097,80
;;001;219;93302;63200;2017/001253;2017/001253;CENTRO CULTURAL VALDEBERNARDO. OBRAS DE CONSERVACIÓN;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;8285,86;8285,86;6,62;0,00;8279,24;8279,24;8279,24;0,00;8279,24
;;001;219;93302;63200;2017/001265;2017/001265;CENTRO DE ACOGIDA LUIS VIVES. OBRAS DE CONSERVACIÓN;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;0,00;1500,00;1500,00;1500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;93302;63200;2017/001547;2017/001547;CENTRO JÓVEN DE VICÁLVARO, C/LAGO TIQUITACA, 10. ADAPTACIÓN A NORMATIVA ELÉCTRICA;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;03;CENTROS JUVENILES;;;;;;;0,00;8500,00;8500,00;8500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;93302;63200;2017/001548;2017/001548;CENTRO DE SERVICIOS SOCIALES C/RAYA, 18. ADAPTACIÓN A NORMATIVA ELÉCTRICA;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;900,00;900,00;900,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;93302;63200;2017/001549;2017/001549;CENTRO DE ACOGIDA PERSONAS SIN HOGAR LUIS VIVIES. ADAPTACIÓN A NORMATIVA ELÉCTRICA;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;;;;;;;0,00;3100,00;3100,00;3100,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;93302;63200;2017/001551;2017/001551;CENTRO CULTURAL VALDEBERNARDO.OBRAS DE ADECUACIÓN CALDERA;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;93302;63200;2017/001554;2017/001554;EDIFICIO JUNTA DE DISTRITO DE VICÁLVARO. CORTINA DE AIRE EN LA ENTRADA;219;VICALVARO;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;4500,00;4500,00;1329,88;0,00;3170,12;3170,12;3170,12;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;219;93302;63200;2017/001132;2017/001132;ADECUACIÓN LOCALES PARA ACTIVIDADES PARTICIPATIVAS EN EL BARRIO DE LA CATALANA (VICÁLVARO);219;VICALVARO;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;01;PARTICIPACIÓN CIUDADANA;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;45000,00;45000,00;45000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2017/004476;2017/004476;COLEGIO PÚBLICO SEVERO OCHOA. IMPERMEABILIZACIÓN DE LA CUBIERTA;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;47000,00;47000,00;0,00;7,99;46992,01;46992,01;46992,01;0,00;46992,01
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2017/004477;2017/004477;CENTRO SERVICIOS SOCIALES EL ALMENDRO. OPTIMIZACIÓN CLIMATIZACIÓN Y CALIDAD DEL AIRE;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;43500,00;43500,00;0,00;4,23;43495,77;43495,77;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2017/004478;2017/004478;CENTRO ACOGIDA VICÁLVARO. MEJORA RENDIMIENTO ENERGÉTICO;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;71500,00;71500,00;71500,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2017/004479;2017/004479;CENTRO CULTURAL EL MADROÑO. OPTIMIZACIÓN CLIMATIZACIÓN E IMPERMEABILIZACIÓN CUBIERTA;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;223000,00;223000,00;0,00;113997,95;109002,05;109002,05;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;219;93303;63200;2017/004480;2017/004480;CENTRO CULTURAL VALDEBERNARDO. PROTECCIÓN SOLAR EN LUCERNARIOS;219;VICALVARO;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;89500,00;89500,00;0,00;56126,69;33373,31;33373,31;0,00;0,00;0,00
