#Centro,Descripcion Centro,Seccion,Descripcion Seccion,Programa,Descripcion Programa,Capitulo,Descripcion Capitulo,Economico,Descripcion Economico,,,C_DEFINITIVO,,,OBL_RECONOC
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21200,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,,,20000,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,,,16000,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,,525,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,,,11452,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22104,VESTUARIO,,,0,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22105,PRODUCTOS ALIMENTICIOS,,,915,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,,,5317,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22603,PUBLICACIÓN EN DIARIOS OFICIALES,,,5945,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22604,GASTOS JURÍDICOS Y CONTENCIOSOS,,,8150,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23303,INDEMNIZACIÓN A VOCALES DE JUNTAS DE DISTRITO,,,170779,,,15171.66
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23399,OTRAS INDEMNIZACIONES,,,0,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,92401,PARTICIPACIÓN CIUDADANA Y VOLUNTARIADO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,123935,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,92401,PARTICIPACIÓN CIUDADANA Y VOLUNTARIADO,4,TRANSFERENCIAS CORRIENTES,48901,OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO,,,105000,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,93302,EDIFICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22701,SEGURIDAD,,,97396,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,93302,EDIFICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,,,20000,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,93302,EDIFICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,994129,,,0
001,AYUNTAMIENTO DE MADRID,212,DISTRITO DE USERA,93302,EDIFICIOS,6,INVERSIONES REALES,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),,,43277,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,15322,OTRAS ACTUACIONES EN VÍAS PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21000,REP.MANT. Y CONSERV. BIENES DESTINADOS USO GENERAL,,,50000,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,15322,OTRAS ACTUACIONES EN VÍAS PÚBLICAS,6,INVERSIONES REALES,61999,OTRAS INVERS.DE REPOS.EN INFR.Y BIENES USO GENERAL,,,0,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23102,FAMILIA E INFANCIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,235000,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23102,FAMILIA E INFANCIA,4,TRANSFERENCIAS CORRIENTES,48900,OTRAS TRANSFERENCIAS A FAMILIAS,,,120607,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23103,PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",,,10717,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23103,PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22710,SERVICIO DE AYUDA A DOMICILIO,,,17011401,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23103,PERSONAS MAYORES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,429814,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23103,PERSONAS MAYORES,7,TRANSFERENCIAS DE CAPITAL,78900,OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS,,,20000,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,,,836093,,,56244.02
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,,,10483,,,727.23
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,,,155799,,,10894.5
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,12005,SUELDOS DEL GRUPO E,,,46530,,,3323.76
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,12006,TRIENIOS,,,137399,,,9255.82
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,,,560424,,,37094.53
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,,,1086298,,,71774.81
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,,,67550,,,6042.82
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,,,19068,,,198.59
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,,,26476,,,242.19
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,13100,RETRIBUCIONES BÁSICAS,,,0,,,425.68
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,13102,OTRAS REMUNERACIONES,,,0,,,691.45
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,,,3534,,,516.04
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,,,758936,,,61327.03
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,,,1500,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,1086640,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,4,TRANSFERENCIAS CORRIENTES,48900,OTRAS TRANSFERENCIAS A FAMILIAS,,,462734,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23106,ATENCIÓN E INCLUSIÓN SOCIAL Y ATT. A LA EMERGENCIA,7,TRANSFERENCIAS DE CAPITAL,78900,OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS,,,60000,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,23200,PLANES DE BARRIO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,408000,,,23670.82
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,,,44475,,,3360.45
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,,,26072,,,1798.73
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,,,19968,,,1454.46
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,,,8463,,,605.25
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12006,TRIENIOS,,,25222,,,1776.05
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,,,59379,,,4177.87
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,,,130106,,,9161.91
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,,,7975,,,562.76
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,,,1830,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,31101,SALUBRIDAD PÚBLICA,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,,,72363,,,6314.65
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,31101,SALUBRIDAD PÚBLICA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20800,ARRENDAMIENTOS DE OTRO INMOVILIZADO MATERIAL,,,70987,,,4991.25
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,31101,SALUBRIDAD PÚBLICA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22699,OTROS GASTOS DIVERSOS,,,500,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,32301,CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21200,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,,,639875,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,32301,CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22103,COMBUSTIBLES Y CARBURANTES,,,0,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,32301,CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22700,LIMPIEZA Y ASEO,,,1293203,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,32301,CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,1100293,,,159366.64
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,32301,CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA,6,INVERSIONES REALES,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),,,950000,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,32501,ABSENTISMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,40000,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,32601,SERVICIOS COMPLEMENTARIOS EDUCACIÓN,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,515632,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,32601,SERVICIOS COMPLEMENTARIOS EDUCACIÓN,6,INVERSIONES REALES,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),,,50000,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,,,27861,,,1937.14
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,,,62128,,,3354.64
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,,,55010,,,3631.5
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12006,TRIENIOS,,,26413,,,1847.23
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,,,81479,,,5466.57
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,,,182764,,,12234.26
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,,,12676,,,884.76
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,,,5550,,,720.95
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,,,108030,,,9134.53
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,33401,ACTIVIDADES CULTURALES,1,GASTOS DE PERSONAL,16009,OTRAS CUOTAS,,,0,,,1092.6
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22707,TALLERES CULTURALES DISTRITOS,,,539292,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,33401,ACTIVIDADES CULTURALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,538118,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,33401,ACTIVIDADES CULTURALES,6,INVERSIONES REALES,60999,OTRAS INVERS. NUEVAS EN INFR.Y BIENES USO GENERAL,,,10500,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34101,ACTUACIONES DEPORTIVAS EN DISTRITOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,93807,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,,,3600140,,,179218.96
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,,,915332,,,45981.62
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,1,GASTOS DE PERSONAL,13100,RETRIBUCIONES BÁSICAS,,,1944430,,,113447.94
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,1,GASTOS DE PERSONAL,13102,OTRAS REMUNERACIONES,,,545102,,,40281.48
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,,,2277633,,,159503.63
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,1,GASTOS DE PERSONAL,16009,OTRAS CUOTAS,,,0,,,26821.97
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20300,"ARRENDAMIENTOS DE MAQUINARIA, INSTALAC. Y UTILLAJE",,,10750,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20800,ARRENDAMIENTOS DE OTRO INMOVILIZADO MATERIAL,,,98146,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21200,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,,,468639,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21300,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",,,9000,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22103,COMBUSTIBLES Y CARBURANTES,,,200,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22104,VESTUARIO,,,35000,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22106,PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO,,,9000,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22110,PRODUCTOS DE LIMPIEZA Y ASEO,,,44039,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,,,91000,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22700,LIMPIEZA Y ASEO,,,7116,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22701,SEGURIDAD,,,187552,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,,,122045,,,40681.66
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,6,INVERSIONES REALES,63200,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),,,3976797,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,34201,INSTALACIONES DEPORTIVAS,6,INVERSIONES REALES,63500,MOBILIARIO Y EQUIPOS DE OFICINA (REFORMA Y REP.),,,0,,,0
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,,,28513,,,1937.14
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,,,13036,,,727.23
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,12006,TRIENIOS,,,11842,,,829.77
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,,,21037,,,1476.95
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,,,52275,,,3683.63
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,,,4084,,,289.23
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,49300,CONSUMO,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,,,30333,,,2655.55
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,10000,RETRIBUCIONES BÁSICAS,,,92698,,,5793.62
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,11000,RETRIBUCIONES BÁSICAS,,,29650,,,2240.3
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,11001,RETRIBUCIONES COMPLEMENTARIAS,,,72310,,,5165.02
001,AYUNTAMIENTO DE MADRID,213,DISTRITO DE PUENTE DE VALLECAS,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,,,9984,,,430.03
