Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005747;2018/005747;COLEGIO PÚBLICO MÉJICO. ACONDICIONAMIENTO INSTALACIÓN CALEFACCIÓN PARA AHORRO ENERGÉTICO;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;232,11;0,00;99767,89;99767,89;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005748;2018/005748;COLEGIO PÚBLICO MIGUEL BLASCO VILATELA. ADECUACIÓN ENVOLVENTE PARA AHORRO ENERGÉTICO Y OTRAS;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;70000,00;70000,00;98,54;0,00;69901,46;69901,46;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005749;2018/005749;COLEGIO PÚBLICO SAN JUAN BAUTISTA. OBRAS DE MEJORA DE LA  ENVOLVENTE DE LA FACHADA Y PATIO;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;70000,00;70000,00;21,36;0,00;69978,64;69978,64;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005750;2018/005750;COLEGIO PÚBLICO SAN JUAN BOSCO.MEJORA ENVOLVENTE FACHADA PARA AHORRO ENERGÉTICO Y SANEAMIENTO;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;240000,00;240000,00;373,23;0,00;239626,77;239626,77;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005751;2018/005751;ESCUELA INFANTIL TARABILLAS. MEJORA ENVOLVENTE DE FACHADA PARA AHORRO ENERGÉTICO;215;CIUDAD LINEAL;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150000,00;150000,00;367,42;0,00;149632,58;149632,58;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005752;2018/005752;ESCUELA INFANTIL GIGANTES Y CABEZUDOS. MEJORAS EN LA CLIMATIZACIÓN PARA EFICIENCIA ENERGÉTICA;215;CIUDAD LINEAL;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;40000,00;40000,00;3010,78;0,00;36989,22;36989,22;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005753;2018/005753;CENTRO EDUCACIÓN ESPECIAL INFANTA ELENA. ACONDICIONAMIENTO INSTALACIÓN DE SANEAMIENTO;215;CIUDAD LINEAL;05;EDUCACIÓN;02;CENTROS DE EDUCACIÓN ESPECIAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;2,90;0,00;49997,10;49997,10;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005754;2018/005754;ACONDICIONAMIENTO DE VALLADOS PERIMETRALES EN COLEGIOS PÚBLICOS DISTRITO CIUDAD LINEAL;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;281,79;0,00;99718,21;99718,21;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005755;2018/005755;COLEGIOS PÚBLICOS DISTRITO CIUDAD LINEAL. ADECUACIÓN INSTALACIONES PARA EFICIENCIA ENERGÉTICA;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005756;2018/005756;CENTRO DEPORTIVO PUEBLO NUEVO. ADECUACIÓN INSTALACIONES PARA MEJORA EFICIENCIA ENERGÉTICA;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200000,00;200000,00;3250,20;0,00;196749,80;196749,80;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005757;2018/005757;CENTROS DEPORTIVOS DISTRITO CIUDAD LINEAL. DECUACIÓN INSTALACIONES PARA EFICIENCIA ENERGÉTICA;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005758;2018/005758;CENTRO DEPORTIVO SAN JUAN BAUTISTA. ADECUACIÓN CUBIERTA PARA MEJORA EFICIENCIA ENERGÉTICA;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;1,66;0,00;49998,34;49998,34;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005759;2018/005759;DEPORTIVO BÁSICO SAN LAMBERTO. CÉSPED ARTIFICIAL, SISTEMA RIEGO Y OTRAS CAMPO DE FÚTBOL;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;240000,00;240000,00;79,68;0,00;239920,32;239920,32;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005760;2018/005760;DEPORTIVO BÁSICO ARROYO DE LA MEDIA LEGUA. MEJORA EFICIENCIA ENERGÉTICA Y ACCESIBILIDAD;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;240000,00;240000,00;782,24;0,00;239217,76;239217,76;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005761;2018/005761;DEPORTIVO BÁSICO ALMUDENA. MEJORA EFICIENCIA ENERGÉTICA Y ACCESIBILIDAD;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;80000,00;80000,00;336,78;0,00;79663,22;79663,22;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005762;2018/005762;DEPORTIVO BÁSICO SAN PASCUAL. MEJORA EFICIENCIA ENERGÉTICA Y ACCESIBILIDAD;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60000,00;60000,00;39,95;0,00;59960,05;59960,05;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005763;2018/005763;DEPORTIVO BÁSICO SAN LAMBERTO. MEJORA EFICIENCIA ENERGÉTICA Y ACCESIBILIDAD;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;240000,00;240000,00;14001,50;0,00;225998,50;225998,50;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005764;2018/005764;DEPORTIVO BÁSICO ANTONIO PIRALA. REHABILITACIÓN PISTAS DEPORTIVAS Y ADECUACIÓN LUMINARIS;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200000,00;200000,00;294,26;0,00;199705,74;199705,74;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005765;2018/005765;DEPORTIVO BÁSICO ALMUDENA. REHABILITACIÓN PISTA DEPORTIVA Y ADECUACIÓN LUMINARIAS;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;131,74;0,00;99868,26;99868,26;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005766;2018/005766;DEPORTIVO BÁSICO JAZMIN. ADECUACIÓN INSTALACIÓN ALUMBRADO Y EFICIENCIA ENERGÉTICA;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;50000,00;50000,00;2819,04;0,00;47180,96;47180,96;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005767;2018/005767;DEPORTIVO BÁSICO DOCTOR CIRAJAS. ADECUACIÓN INSTALACIÓN ALUMBRADO Y EFICIENCIA ENERGÉTICA;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;40000,00;40000,00;1814,88;0,00;38185,12;38185,12;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005768;2018/005768;DEPORTIVO BÁSICO PUENTE VENTAS. MEJORA INSTALACIONES DE ILUMINACIÓN PARA AHORRO ENERGÉTICO;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;10000,00;10000,00;128,87;0,00;9871,13;9871,13;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005769;2018/005769;DEPORTIVO BÁSICO ARROYO MEDIA LEGUA. MEJORA INSTALACIONES ILUMINACIÓN PARA AHORRO ENERGÉTICO;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;100000,00;100000,00;261,69;0,00;99738,31;99738,31;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005770;2018/005770;DEPORTIVO BÁSICO SAN LAMBERTO. MEJORA INSTALACIONES ILUMINACIÓN PARA AHORRO ENERGÉTICO;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;80000,00;80000,00;317,05;0,00;79682,95;79682,95;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005771;2018/005771;DEPORTIVO BÁSICO ALMUDENA. MEJORA INSTALACIONES ILUMINACIÓN PARA AHORRO ENERGÉTICO;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;80000,00;80000,00;199,00;0,00;79801,00;79801,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/005772;2018/005772;DEPORTIVO BÁSICO PUEBLO NUEVO-ASCAO. MEJORA INSTALACIONES ILUMINACIÓN PARA AHORRO ENERGÉTICO;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;20000,00;20000,00;129,14;0,00;19870,86;19870,86;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/006653;2018/006653;DEPORTIVO BÁSICO SALVADOR DE MADARIAGA. REHABILITACIÓN DE LAS PISTAS DEPORTIVAS;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;180000,00;180000,00;153,77;0,00;179846,23;179846,23;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/006695;2018/006695;COLEGIO PÚBLICO CARLOS V 1. INSTALACIÓN PANELES FOTOVOLTAICOS;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;45600,00;45600,00;45600,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/006696;2018/006696;CENTRO DE DÍA Y MAYORES CANAL DE PANAMA . INSTALACIÓN PANELES FOTOVOLTAICOS;215;CIUDAD LINEAL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;60800,00;60800,00;60800,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/006697;2018/006697;COLEGIO PÚBLICO CARLOS V 2. INSTALACIÓN PANELES FOTOVOLTAICOS;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;63000,00;63000,00;63000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/006698;2018/006698;COLEGIO PÚBLICO SAN BENITO. INSTALACIÓN PANELES FOTOVOLTAICOS;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;63000,00;63000,00;63000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/006699;2018/006699;COLEGIO PÚBLICO LEOPOLDO ALAS. INSTALACIÓN PANELES FOTOVOLTAICOS;215;CIUDAD LINEAL;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;86800,00;86800,00;86800,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/006700;2018/006700;CENTRO CEPORTIVO PUEBLO NUEVO. INSTALACIÓN PANELES FOTOVOLTAICOS;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;208100,00;208100,00;208100,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;215;93303;63200;2018/008024;2018/008024;DEPORTIVO BÁSICO CONDESA VENADITO. REHABILITACIÓN Y MEJORA PISTAS DEPORTIVAS (ID: 1921);215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;190000,00;190000,00;1,67;0,00;189998,33;189998,33;0,00;0,00;0,00
;;001;216;15322;62200;2018/008027;2018/008027;AREAS DE COMPOSTAJE COMUNITARIO DISTRITO DE HORTALEZA. CONSTRUCCIÓN (ID: 1037);216;HORTALEZA;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;18;PRESUPUESTOS PARTICIPATIVOS;10000,00;0,00;10000,00;10000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;17102;61921;2018/006659;2018/006659;PARQUE HUERTA DE LA SALUD. ACONDICIONAMIENTO Y MEJORA;216;HORTALEZA;09;MEDIO AMBIENTE;00;PARQUES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;200000,00;200000,00;200000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;23103;62300;2018/006655;2018/006655;DESFIBRILADORES EN CENTROS DE MAYORES Y SERVICIOS SOCIALES DE HORTALEZA. INSTALACION;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;30000,00;30000,00;30000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;23103;63599;2018/006664;2018/006664;CENTRO DE SERVICIOS SOCIALES CONCEPCIÓN ARENAL. REPOSICIÓN DE MOBILIARIO  Y ENSERES;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;36663,43;36663,43;36663,43;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;23103;63599;2018/006665;2018/006665;CENTRO DE DÍA CONCEPCIÓN ARENAL. REPOSICIÓN DE MOBILIARIO  Y ENSERES;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;3360,17;3360,17;3360,17;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;23103;63599;2018/006666;2018/006666;CENTRO DE SERVICIOS SOCIALES EL QUEROL. REPOSICIÓN DE MOBILIARIO  Y ENSERES;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;3126,74;3126,74;3126,74;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;23103;63599;2018/006667;2018/006667;CENTRO DE DIA EL QUEROL. REPOSICIÓN DE MOBILIARIO  Y ENSERES;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;8461,53;8461,53;8461,53;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;23103;63599;2018/006668;2018/006668;CENTRO DE MAYORES HUERTA DE LA SALUD. REPOSICIÓN DE MOBILIARIO  Y ENSERES;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;11808,92;11808,92;11808,92;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;23103;63599;2018/006669;2018/006669;CENTRO DE MAYORES BUCARAMANGA. REPOSICIÓN DE MOBILIARIO  Y ENSERES;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;3170,73;3170,73;3170,73;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;23103;63599;2018/006670;2018/006670;CENTRO DE MAYORES EL HENAR. REPOSICIÓN DE MOBILIARIO  Y ENSERES;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;8846,84;8846,84;8846,84;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;23103;63599;2018/006671;2018/006671;CENTRO DE MAYORES LA MERCED. REPOSICIÓN DE MOBILIARIO  Y ENSERES;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;11677,10;11677,10;11677,10;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;23103;63599;2018/006672;2018/006672;CENTRO DE MAYORES PINAR DEL REY. REPOSICIÓN DE MOBILIARIO  Y ENSERES;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;8557,65;8557,65;8557,65;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;23103;63599;2018/006673;2018/006673;CENTRO DE MAYORES SAN BENITO. REPOSICIÓN DE MOBILIARIO  Y ENSERES;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;13570,68;13570,68;13570,68;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;23103;63599;2018/006674;2018/006674;CENTRO DE MAYORES EL CARMEN. REPOSICIÓN DE MOBILIARIO  Y ENSERES;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;5629,45;5629,45;5629,45;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;33303;62300;2018/006654;2018/006654;DESFIBRILADORES EXTERIORES EN CENTROS CULTURALES DISTRITO DE HORTALEZA . INSTALACION;216;HORTALEZA;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;30000,00;30000,00;30000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;33303;62599;2018/006675;2018/006675;EQUIPO DE SONIDO, LUCES Y ESCENARIO PARA EVENTOS EN EL DISTRITO DE HORTALEZA;216;HORTALEZA;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;70000,00;70000,00;70000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;33303;63599;2018/006663;2018/006663;CENTRO CULTURAL HORTALEZA. REPOSICIÓN DE MOBILIARIO  Y ENSERES;216;HORTALEZA;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;71093,76;71093,76;71093,76;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;216;34201;62300;2018/006656;2018/006656;DESFIBRILADORES EXTERIORES EN CENTRO DEPORTIVO LUIS ARAGONÉS. INSTALACION;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;4000,00;4000,00;4000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;216;34201;63200;2018/000358;2018/000358;OBRAS DE CONSERVACIÓN INSTALACIONES DEPORTIVAS DISTRITO DE HORTALEZA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;53256,00;-29069,74;24186,26;24186,26;0,00;0,00;0,00;0,00;0,00;0,00
;;001;216;34201;63200;2018/001096;2018/001096;DEPORTIVO BÁSICO CUEVAS DE ALMANZORA. OBRAS DE ACONDICIONAMIENTO;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;29069,74;29069,74;0,00;0,00;29069,74;29069,74;29069,74;0,00;29069,74
;;001;216;92001;62500;2018/000620;2018/000620;SERVICIOS ADMINISTRATIVOS DISTRITO HORTALEZA. MOBILIARIO;216;HORTALEZA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;12137,00;0,00;12137,00;12137,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;216;92001;63599;2018/001006;2018/001006;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO HORTALEZA;216;HORTALEZA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;329,00;0,00;329,00;329,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;216;93302;63200;2018/000359;2018/000359;OBRAS DE CONSERVACIÓN EDIFICIOS DISTRITO DE HORTALEZA;216;HORTALEZA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;136411,00;-121885,97;14525,03;14525,03;0,00;0,00;0,00;0,00;0,00;0,00
;;001;216;93302;63200;2018/001077;2018/001077;AUDITORIO PILAR GARCÍA PEÑA. ACONDICIONAMIENTO ASEOS;216;HORTALEZA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;51982,00;0,00;51982,00;0,53;0,00;51981,47;51981,47;7630,15;0,00;7630,15
;;001;216;93302;63200;2018/001097;2018/001097;CENTRO INTEGRADO SANTIAGO APOSTOL. OBRAS DE ACONDICIONAMIENTO;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;04;CENTROS POLIVALENTES;;;;;;;0,00;121885,97;121885,97;121885,97;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;93303;63200;2016/009343;2016/009343;DEPORTIVO BÁSICA ESTIBALIZ. PAVIMENTECIÓN;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;11582,02;11582,02;0,00;0,00;11582,02;11582,02;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;216;93303;63200;2017/004429;2017/004429;COLEGIO PÚBLICO  ADOLFO SUÁREZ. REFORMA Y ACONDICIONAMIENTO  ZONA DE GIMNASIO Y PATIO.;216;HORTALEZA;05;EDUCACIÓN;00;COLEGIOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;199349,74;199349,74;0,00;0,00;199349,74;199349,74;0,00;0,00;0,00
