Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Código proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo;C Disponible ;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;001;210;32301;63200;2017/001019;2017/001019;COLEGIO PÚBLICO AMADEO VIVES. OBRAS DE ACONDICIONAMIENTO;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;103500,00;103500,00;172,84;0,00;103327,16;103327,16;49645,49;0,00;0,00
;;001;210;32301;63200;2017/001020;2017/001020;COLEGIO PÚBLICO CIUDAD DE BADAJOZ. OBRAS DE ADECUACIÓN DEPÓSITOS;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;49800,00;49800,00;902,52;0,00;48897,48;48897,48;0,00;0,00;0,00
;;001;210;32301;63200;2017/001021;2017/001021;COLEGIO PÚBLICO FRANCISCO DE GOYA. OBRAS DE SUSTITUCIÓN CALDERA;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;86500,00;86500,00;614,12;0,00;85885,88;85885,88;0,00;0,00;0,00
;;001;210;32301;63200;2017/001022;2017/001022;COLEGIO PÚBLICO HERMANOS PINZÓN I. OBRAS DE SANEAMIENTO;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;32500,00;32500,00;106,26;0,00;32393,74;32393,74;32393,74;0,00;20816,11
;;001;210;32301;63200;2017/001023;2017/001023;COLEGIO PÚBLICO JOVELLANOS. OBRAS DE SANEAMIENTO Y CUBIERTA;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;111180,25;111180,25;0,00;0,00;111180,25;111180,25;107297,43;0,00;107297,43
;;001;210;32301;63200;2017/001024;2017/001024;COLEGIO PÚBLICO COSTA RICA. OBRAS DE IMPERMEABILIZACIÓN CUBIERTA;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;104000,00;104000,00;599,38;0,00;103400,62;103400,62;82137,02;0,00;28861,25
;;001;210;32301;63200;2017/001025;2017/001025;ESCUELA INFANTIL LA DEL SOTO DEL PARRAL. OBRAS DE IMPERMEABILIZACIÓN CUBIERTA;210;LATINA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;18000,00;18000,00;373,87;0,00;17626,13;17626,13;0,00;0,00;0,00
;;001;210;32301;63200;2017/001027;2017/001027;ESCUELA INFANTIL EL MANANTIAL. OBRAS DE IMPERMEABILIZACIÓN PARCIAL CUBIERTA;210;LATINA;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;35819,75;35819,75;8473,01;0,00;27346,74;27346,74;0,00;0,00;0,00
;;001;210;32301;63200;2017/001028;2017/001028;COLEGIO PÚBLICO ALCALDE DE MÓSTOLES. OBRAS DE CONSERVACIÓN FACHADA;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;56000,00;56000,00;80,01;0,00;55919,99;55919,99;15655,59;0,00;0,00
;;001;210;32301;63200;2017/001073;2017/001073;CENTRO EDUCACIÓN ESPECIAL FRAY PONCE DE LEÓN. OBRAS DE REPARACIÓN;210;LATINA;05;EDUCACIÓN;02;CENTROS DE EDUCACIÓN ESPECIAL;;;;;;;0,00;20000,00;20000,00;945,02;0,00;19054,98;19054,98;0,00;0,00;0,00
;;001;210;32301;63200;2017/001074;2017/001074;COLEGIO PÚBLICO HERMANOS PINZÓN. OBRAS DE CONSERVACIÓN;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;32000,00;32000,00;785,25;0,00;31214,75;31214,75;28781,25;0,00;21362,04
;;001;210;32301;63200;2017/001076;2017/001076;COLEGIO PÚBLICO HERNÁN CORTÉS. IMPERMEABILIZACIÓN SALA DE MÚSICA;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;15000,00;15000,00;485,52;0,00;14514,48;14514,48;0,00;0,00;0,00
;;001;210;32301;63200;2017/001077;2017/001077;COLEGIO PÚBLICO CUBA. OBRAS DE CONSERVACIÓN;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;2500,00;2500,00;407,93;0,00;2092,07;2092,07;0,00;0,00;0,00
;;001;210;32301;63200;2017/001078;2017/001078;COLEGIO PÚBLICO BARTOLOMÉ COSSÍO I. OBRAS ADECUACIÓN ACCESIBILIDAD;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;1200,00;1200,00;1200,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;210;32301;63200;2017/001079;2017/001079;COLEGIO PÚBLICO ERMITA DEL SANTO. OBRAS DE CONSERVACIÓN;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;10000,00;10000,00;6549,52;0,00;3450,48;3450,48;3271,73;0,00;0,00
;;001;210;32301;63200;2017/001080;2017/001080;COLEGIO PÚBLICO PARQUE ALUCHE. OBRAS DE CONSERVACIÓN;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;4000,00;4000,00;428,13;0,00;3571,87;3571,87;0,00;0,00;0,00
;;001;210;32301;63200;2017/001081;2017/001081;COLEGIO PÚBLICO REPÚBLICA DEL URUGUAY. OBRAS DE CONSERVACIÓN;210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;8000,00;8000,00;198,17;0,00;7801,83;7801,83;0,00;0,00;0,00
;;001;210;34201;63200;2017/001319;2017/001319;CENTRO DEPORTIVO ALUCHE. OBRAS DE CONSERVACIÓN Y MEJORA;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;133958,83;133958,83;0,00;0,00;133958,83;133958,83;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;210;93303;63200;2017/004321;2017/004321;EDIFICIO SEDE JUNTA MUNICIPAL DE LATINA. OBRAS DE REHABILITACIÓN DE CUBIERTAS;210;LATINA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;220000,00;220000,00;34990,60;0,00;185009,40;185009,40;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;210;93303;63200;2017/004322;2017/004322;CENTRO CULTURAL JOSÉ LUIS SAMPEDRO. REHABILITACIÓN DE FACHADA Y MEJORA CLIMATIZACIÓN;210;LATINA;10;CULTURA;03;CENTROS CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;190000,00;190000,00;190000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;210;32301;63200;2017/007154;2017/007154;PATIOS CENTROS ESCOLARES DISTRITO LATINA. CONSERVACIÓN Y ACONDICIONAMIENTO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;1200000,00;-1196891,48;3108,52;3108,52;0,00;0,00;0,00;0,00;0,00;0,00
;;001;210;32301;63200;2017/007249;2017/007249;COLEGIO PÚBLICO LATINA. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;101424,95;101424,95;0,00;0,00;101424,95;101424,95;28740,91;0,00;28740,91
;;001;210;32301;63200;2017/007250;2017/007250;COLEGIO PÚBLICO MANUEL BARTOLOMÉ COSSÍO. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;31839,50;31839,50;0,00;0,00;31839,50;31839,50;0,00;0,00;0,00
;;001;210;32301;63200;2017/007251;2017/007251;COLEGIO PÚBLICO ALCALDE DE MÓSTOLES. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;37408,99;37408,99;0,00;0,00;37408,99;37408,99;15813,85;0,00;15813,85
;;001;210;32301;63200;2017/007252;2017/007252;COLEGIO PÚBLICO AMADEO VIVES. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;71844,55;71844,55;0,00;0,00;71844,55;71844,55;62260,70;0,00;37602,76
;;001;210;32301;63200;2017/007253;2017/007253;COLEGIO PÚBLICO CIUDAD DE BADAJOZ. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;70783,61;70783,61;0,00;0,00;70783,61;70783,61;61067,49;0,00;33841,85
;;001;210;32301;63200;2017/007254;2017/007254;COLEGIO PÚBLICO COSTA RICA. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;72191,21;72191,21;0,00;0,00;72191,21;72191,21;64366,96;0,00;37796,75
;;001;210;32301;63200;2017/007255;2017/007255;COLEGIO PÚBLICO FRANCISCO DE GOYA. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;72883,83;72883,83;0,00;0,00;72883,83;72883,83;30662,03;0,00;0,00
;;001;210;32301;63200;2017/007256;2017/007256;COLEGIO PÚBLICO HERMANOS PINZÓN. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;26430,26;26430,26;0,00;0,00;26430,26;26430,26;0,00;0,00;0,00
;;001;210;32301;63200;2017/007257;2017/007257;COLEGIO PÚBLICO FRAY PEDRO PONCE DE LEÓN. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;58955,13;58955,13;0,00;0,00;58955,13;58955,13;50450,65;0,00;15646,38
;;001;210;32301;63200;2017/007258;2017/007258;COLEGIO PÚBLICO GONZALO FERNÁNDEZ DE CÓRDOBA. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;11519,22;11519,22;0,00;0,00;11519,22;11519,22;0,00;0,00;0,00
;;001;210;32301;63200;2017/007259;2017/007259;COLEGIO PÚBLICO JOAQUÍN DICENTA. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;40116,79;40116,79;0,00;0,00;40116,79;40116,79;17988,91;0,00;17988,91
;;001;210;32301;63200;2017/007260;2017/007260;COLEGIO PÚBLICO HERMANOS PINZÓN II. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;14335,25;14335,25;0,00;0,00;14335,25;14335,25;0,00;0,00;0,00
;;001;210;32301;63200;2017/007261;2017/007261;COLEGIO PÚBLICO PARQUE ALUCHE. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;32831,31;32831,31;0,00;0,00;32831,31;32831,31;0,00;0,00;0,00
;;001;210;32301;63200;2017/007262;2017/007262;COLEGIO PÚBLICO BOLIVIA. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;38862,62;38862,62;0,00;0,00;38862,62;38862,62;19334,82;0,00;0,00
;;001;210;32301;63200;2017/007263;2017/007263;COLEGIO PÚBLICO CUBA. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;151319,78;151319,78;0,00;0,00;151319,78;151319,78;0,00;0,00;0,00
;;001;210;32301;63200;2017/007264;2017/007264;COLEGIO PÚBLICO JOVELLANOS. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;81496,97;81496,97;0,00;0,00;81496,97;81496,97;0,00;0,00;0,00
;;001;210;32301;63200;2017/007265;2017/007265;COLEGIO PÚBLICO REPÚBLICA DEL URUGUAY. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;86474,91;86474,91;0,00;0,00;86474,91;86474,91;69682,76;0,00;69682,76
;;001;210;32301;63200;2017/007266;2017/007266;COLEGIO PÚBLICO BARTOLOMÉ COSSIO II. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;66063,54;66063,54;0,00;0,00;66063,54;66063,54;43773,46;0,00;43773,46
;;001;210;32301;63200;2017/007267;2017/007267;COLEGIO PÚBLICO ERMITA DEL SANTO. ACONDICIONAMIENTO DE PATIO (ID: 4335);210;LATINA;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;130109,06;130109,06;0,00;0,00;130109,06;130109,06;115429,31;0,00;115429,31
;;001;211;23103;63599;2017/000011;2017/000011;CENTROS DE MAYORES DISTRITO CARABANCHEL. MOBILIARIO Y ENSERES;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;40000,00;-23575,90;16424,10;16424,10;0,00;0,00;0,00;0,00;0,00;0,00
;;001;211;23103;63599;2017/000011;2017/010011;CENTRO DE MAYORES ROGER DE FLOR. MOBILIARIO Y ENSERES;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1323,84;1323,84;0,00;0,00;1323,84;1323,84;0,00;0,00;0,00
;;001;211;23103;63599;2017/000011;2017/020011;CENTRO DE MAYORES SAN VICENTE DE PAÚL. MOBILIARIO Y ENSERES;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;8264,65;8264,65;0,00;0,00;8264,65;5786,57;0,00;0,00;0,00
;;001;211;23103;63599;2017/000011;2017/030011;CENTRO DE MAYORES TIERNO GALVÁN. MOBILIARIO Y ENSERES;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;15450,05;15450,05;0,00;0,00;15450,05;7881,50;0,00;0,00;0,00
;;001;211;23103;63599;2017/000011;2017/040011;CENTRO DE MAYORES FRANCISCO DE GOYA. MOBILIARIO Y ENSERES;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;7037,36;7037,36;0,00;0,00;7037,36;0,00;0,00;0,00;0,00
;;001;211;23106;63599;2017/000012;2017/000012;EQUIPAMIENTO CENTROS DE SERVICIOS SOCIALES DISTRITO CARABANCHEL;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;25000,00;-23942,94;1057,06;1057,06;0,00;0,00;0,00;0,00;0,00;0,00
;;001;211;23106;63599;2017/000012;2017/010012;EQUIPAMIENTO CENTRO SERVICIOS SOCIALES MONSEÑOR OSCAR ROMERO;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;11722,48;11722,48;0,00;0,00;11722,48;0,00;0,00;0,00;0,00
;;001;211;23106;63599;2017/000012;2017/020012;EQUIPAMIENTO CENTRO SERVICIOS SOCIALES PLAZA ELÍPTICA;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;2099,35;2099,35;0,00;0,00;2099,35;0,00;0,00;0,00;0,00
;;001;211;23106;63599;2017/000012;2017/030012;EQUIPAMIENTO CENTRO SERVICIOS SOCIALES ZAIDA;211;CARABANCHEL;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;11121,11;11121,11;0,00;0,00;11121,11;0,00;0,00;0,00;0,00
;;001;211;32301;63200;2017/000155;2017/000155;OBRAS DE CONSERVACIÓN CENTROS DOCENTES DE ENSEÑANZA DISTRITO CARABANCHEL;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;150000,00;0,00;150000,00;0,00;150000,00;0,00;0,00;0,00;0,00;0,00
;;001;211;34201;63200;2017/000239;2017/000239;OBRAS DE CONSERVACIÓN INSTALACIONES DEPORTIVAS DISTRITO DE CARABANCHEL;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;280000,00;0,00;280000,00;0,00;280000,00;0,00;0,00;0,00;0,00;0,00
;;001;211;93302;63200;2017/000243;2017/000243;OBRAS DE CONSERVACIÓN EDIFICIOS DISTRITO DE CARABANCHEL;211;CARABANCHEL;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;180000,00;0,00;180000,00;0,00;180000,00;0,00;0,00;0,00;0,00;0,00
;;001;211;33401;63599;2017/000536;2017/000536;CENTROS CULTURALES DISTRITO CARABANCHEL. EQUIPOS DE SONIDO Y AUDIOVISUALES;211;CARABANCHEL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;26000,00;-508,20;25491,80;25491,80;0,00;0,00;0,00;0,00;0,00;0,00
;;001;211;33401;63599;2017/000536;2017/010536;CENTROS CULTURALES DISTRITO CARABANCHEL. PANTALLAS PORTÁTILES;211;CARABANCHEL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;508,20;508,20;0,00;0,00;508,20;508,20;508,20;0,00;508,20
;;001;211;34201;63599;2017/000537;2017/000537;CENTRO DEPORTIVO LA MINA. TAQUILLAS Y TORNOS;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;50000,00;0,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;211;31101;62302;2017/000718;2017/000718;EQUIPAMIENTO SERVICIOS SALUBRIDAD PÚBLICA DISTRITO CARABANCHEL;211;CARABANCHEL;04;SALUD PÚBLICA;00;PROMOCIÓN DE LA SALUD Y AT. SANITARIA;;;;;;;0,00;1300,00;1300,00;350,15;0,00;949,85;949,85;949,85;0,00;949,85
;;001;211;92001;62302;2017/000804;2017/000804;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO CARABANCHEL;211;CARABANCHEL;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;2480,00;2480,00;2480,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;211;92001;62500;2017/000804;2017/000804;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO CARABANCHEL;211;CARABANCHEL;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;800,00;800,00;800,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;211;32301;63200;2017/000824;2017/000824;COLEGIO PÚBLICO HAITÍ. ADECUACIÓN DE CALDERAS;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;111729,76;111729,76;0,05;0,00;111729,71;111729,71;0,00;0,00;0,00
;;001;211;32301;63200;2017/000825;2017/000825;COLEGIO PÚBLICO CAPITÁN CORTÉS. ADECUACIÓN DE CALDERAS;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;73494,12;73494,12;0,00;0,00;73494,12;73494,12;0,00;0,00;0,00
;;001;211;32301;63200;2017/000826;2017/000826;COLEGIO PÚBLICO ISAAC PERAL. ADECUACIÓN DE CALDERAS;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;94776,12;94776,12;0,00;0,00;94776,12;94776,12;0,00;0,00;0,00
;;001;211;32301;63200;2017/000827;2017/000827;COLEGIO PÚBLICO PERÚ. REFORMA DEL SANEAMIENTO;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;75000,00;75000,00;699,57;0,00;74300,43;74300,43;11228,12;0,00;11228,12
;;001;211;32301;63200;2017/000828;2017/000828;COLEGIO PÚBLICO LOPE DE VEGA. REFORMA DE PATIOS;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;242000,00;242000,00;505,28;0,00;241494,72;241494,72;106392,47;0,00;106392,47
;;001;211;32301;63200;2017/000829;2017/000829;COLEGIO PÚBLICO PERÚ. REFORMA DE PATIOS;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;242000,00;242000,00;0,39;0,00;241999,61;241999,61;95549,16;0,00;95549,16
;;001;211;32301;63200;2017/000830;2017/000830;COLEGIO PÚBLICO GONZALO DE BERCEO I. OBRAS DE REFORMA Y MEJORA ACCESIBILIDAD;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;160014,43;160014,43;0,00;0,00;160014,43;160014,43;38048,55;0,00;38048,55
;;001;211;32301;63200;2017/000831;2017/000831;COLEGIO PÚBLICO GONZALO DE BERCEO II. OBRAS DE REFORMA Y MEJORA ACCESIBILIDAD;211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;189985,57;189985,57;0,12;0,00;189985,45;189985,45;12656,83;0,00;12656,83
;;001;211;34201;63200;2017/000832;2017/000832;DEPORTIVO BÁSICO PIEDRAHITA. OBRAS DE REFORMA;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;60272,11;60272,11;0,00;0,00;60272,11;60272,11;0,00;0,00;0,00
;;001;211;34201;63200;2017/000833;2017/000833;DEPORTIVO BÁSICO COMILLAS. OBRAS DE REFORMA;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;41184,83;41184,83;0,00;0,00;41184,83;41184,83;0,00;0,00;0,00
;;001;211;93302;63200;2017/000834;2017/000834;AUDITORIO LA PESETA. OBRAS DE REFORMA;211;CARABANCHEL;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;101177,05;101177,05;0,00;0,00;101177,05;101177,05;0,00;0,00;0,00
;;001;211;93302;63200;2017/000835;2017/000835;CENTRO SOCIOCULTURAL BLASCO IBÁÑEZ. OBRAS DE REFORMA;211;CARABANCHEL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;140822,95;140822,95;3844,11;0,00;136978,84;136978,84;21663,20;0,00;21663,20
;;001;211;93302;63200;2017/000836;2017/000836;CENTRO SOCIOCULTURAL GARCÍA LORCA. OBRAS DE REFORMA;211;CARABANCHEL;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;62548,36;62548,36;2049,72;0,00;60498,64;60498,64;0,00;0,00;0,00
;;001;211;34201;63200;2017/000837;2017/000837;DEPORTIVOS BÁSICOS DISTRITO CARABANCHEL. OBRAS DE MEJORA;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;26051,45;26051,45;26051,45;0,00;0,00;0,00;0,00;0,00;0,00
;;001;211;34201;63200;2017/001365;2017/001365;DEPORTIVO BÁSICO MARÍA DE AUSTRIA. OBRAS DE ACONDICIONAMIENTO;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;60491,61;60491,61;0,00;0,00;60491,61;60491,61;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;211;93303;63200;2017/004324;2017/004324;DEPORTIVO LA MINA. MEJORA CLIMATIZACIÓN Y ACCESIBILIDAD EN PABELLÓN POLIDEPORTIVO;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;242000,00;242000,00;0,05;0,00;241999,95;241999,95;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;211;93303;63200;2017/004325;2017/004325;EDIFICIO SEDE DISTRITO DE CARABANCHEL. REPARACIÓN DE RED DE SANEAMIENTO Y PATIO;211;CARABANCHEL;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;150000,00;150000,00;4,79;0,00;149995,21;149995,21;0,00;0,00;0,00
;;001;211;32301;63200;2017/007155;2017/007155;COLEGIO PÚBLICO ISAAC PERAL CARABANCHEL. REPARACIÓN Y MANTENIMIENTO (ID: 5084);211;CARABANCHEL;05;EDUCACIÓN;00;COLEGIOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;100000,00;0,00;100000,00;0,36;0,00;99999,64;99999,64;28897,16;0,00;28897,16
;;001;212;93302;63200;2016/000173;2016/000173;OBRAS DE CONSERVACIÓN EDIFICIOS DISTRITO DE USERA;212;USERA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;19830,47;19830,47;19830,47;0,00;0,00;0,00;0,00;0,00;0,00
;;001;212;93302;63200;2016/000173;2016/030173;EDIFICIO SEDE DISTRITO USERA. OBRAS DE REFORMA EN CUBIERTA Y SALÓN DE ACTOS;212;USERA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;68887,61;68887,61;0,00;0,00;68887,61;68887,61;68887,60;0,00;68887,60
;;001;212;34201;63200;2016/000174;2016/010174;DEPORTIVO BÁSICO AVENIDA RAFAELA IBARRA. OBRAS DE REFORMA;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;12895,45;12895,45;0,00;0,00;12895,45;12895,45;12895,44;0,00;12895,44
;;001;212;34201;63200;2016/000438;2016/000438;CENTRO DEPORTIVO ORCASITAS. OBRAS DE ACONDICIONAMIENTO;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;107793,48;107793,48;0,00;0,00;107793,48;107793,48;107793,48;0,00;107793,48
